16788169;519;569;659;494;706;664;
16788170;482;513;682;735;652;535;
16788171;700;696;518;478;649;557;
16788172;509;518;733;513;555;736;
16788173;535;685;579;578;603;534;
16788174;722;600;738;680;743;666;
16788175;617;482;629;662;507;735;
16788176;675;498;542;671;564;670;
16788177;656;604;728;598;586;540;
16788178;634;550;641;600;599;715;
16788179;732;706;483;714;714;571;
16788180;615;664;714;696;741;678;
16788181;564;525;738;674;536;715;
16788182;554;726;676;619;598;623;
16788183;535;740;643;592;659;573;
16788184;612;570;749;515;561;528;
16788185;722;609;654;529;518;540;
16788186;574;695;658;699;717;625;
16788187;485;652;746;701;572;633;
16788188;726;491;516;706;700;509;
16788189;657;664;535;638;690;609;
16788190;704;611;705;593;571;666;
16788191;666;730;664;648;681;677;
16788192;657;544;684;575;638;693;
16788193;514;556;519;582;659;570;
16788194;630;748;573;523;512;567;
16788195;549;705;524;676;677;710;
16788196;697;520;660;726;576;670;
16788197;565;574;565;518;557;660;
16788198;483;731;580;749;734;625;
16788199;596;712;537;561;598;714;
16788200;716;522;556;742;718;479;
16788201;490;532;482;575;482;586;
16788202;685;598;531;747;545;526;
16788203;518;486;706;679;635;537;
16788204;516;671;678;673;571;547;
16788205;631;583;646;695;655;600;
16788206;680;714;573;500;501;719;
16788207;647;645;494;574;521;519;
16788208;724;547;662;543;697;641;
16788209;506;557;653;519;509;568;
16788210;684;481;538;507;527;665;
16788211;733;503;485;747;689;679;
16788212;638;612;714;641;520;674;
16788213;576;728;654;652;738;741;
16788214;684;635;711;641;607;543;
16788215;504;717;635;610;592;744;
16788216;710;650;573;511;544;505;
16788217;568;647;730;612;518;691;
16788218;648;550;574;650;602;628;
16788219;718;739;634;485;540;599;
16788220;498;503;514;562;662;631;
16788221;541;734;575;542;593;524;
16788222;729;506;561;673;595;643;
16788223;632;541;690;690;708;700;
16788224;638;684;497;603;709;643;
16788225;723;484;716;640;599;495;
16788226;718;686;483;649;610;733;
16788227;725;722;712;633;478;690;
16788228;689;683;545;652;665;701;
16788229;688;587;706;515;554;490;
16788230;549;719;711;619;514;644;
16788231;659;583;528;493;606;695;
16788232;675;587;622;700;536;529;
16788233;749;711;493;542;737;591;
16788234;572;722;534;492;482;495;
16788235;662;731;509;537;730;703;
16788236;733;683;586;660;710;538;
16788237;589;694;593;544;605;552;
16788238;561;705;515;594;593;627;
16788239;708;548;594;554;544;624;
16788240;618;479;632;636;686;558;
16788241;719;646;684;559;691;527;
16788242;727;549;511;551;597;600;
16788243;508;509;537;521;637;708;
16788244;701;557;496;547;722;707;
16788245;492;622;653;688;697;644;
16788246;577;689;568;613;655;615;
16788247;689;657;669;670;488;715;
16788248;709;599;591;671;484;717;
16788249;608;643;640;706;580;523;
16788250;744;555;528;577;576;588;
16788251;671;662;556;679;678;486;
16788252;692;660;655;649;668;585;
16788253;738;587;556;504;510;657;
16788254;654;514;510;725;591;573;
16788255;728;510;568;491;666;577;
16788256;725;641;488;734;537;632;
16788257;640;649;722;687;740;635;
16788258;722;484;693;699;632;661;
16788259;689;632;700;721;733;596;
16788260;675;635;628;475;551;481;
16788261;665;661;515;475;742;624;
16788262;703;598;749;582;652;553;
16788263;730;666;561;741;614;735;
16788264;732;502;688;683;732;570;
16788265;730;650;623;591;541;567;
16788266;499;548;539;686;480;556;
16788267;545;650;747;606;598;587;
16788268;715;494;663;572;635;565;
16788269;682;533;542;637;482;690;
16788270;612;626;619;598;509;555;
16788271;697;678;612;577;558;590;
16788272;483;740;602;576;738;539;
16788273;712;737;676;676;481;632;
16788274;717;598;684;614;536;591;
16788275;730;515;526;710;578;714;
16788276;514;528;713;598;512;703;
16788277;488;482;570;747;648;747;
16788278;511;627;583;532;523;620;
16788279;585;714;525;708;634;739;
16788280;734;514;523;561;503;614;
16788281;602;558;715;544;561;640;
16788282;671;656;619;555;623;677;
16788283;520;490;546;530;734;735;
16788284;722;605;601;664;632;585;
16788285;592;514;681;495;725;513;
16788286;539;663;563;697;613;645;
16788287;669;475;736;732;492;611;
16788288;749;683;712;580;628;633;
16788289;495;557;699;522;673;538;
16788290;545;704;535;634;693;547;
16788291;555;512;544;591;588;501;
16788292;660;595;609;663;705;705;
16788293;646;497;725;701;530;592;
16788294;547;696;693;494;616;715;
16788295;711;631;524;703;481;658;
16788296;748;593;540;722;568;549;
16788297;497;629;523;735;615;523;
16788298;664;665;601;582;509;710;
16788299;690;503;580;574;709;672;
16788300;698;577;550;544;617;698;
16788301;654;498;574;711;597;585;
16788302;477;624;479;687;644;711;
16788303;643;522;561;546;602;689;
16788304;645;545;718;586;511;587;
16788305;693;694;592;519;515;603;
16788306;497;663;642;652;604;669;
16788307;543;656;575;660;529;649;
16788308;558;592;519;598;659;692;
16788309;698;497;723;601;556;571;
16788310;570;733;660;615;674;599;
16788311;747;482;738;479;592;653;
16788312;735;706;639;624;579;515;
16788313;610;509;645;523;559;701;
16788314;711;690;662;630;621;552;
16788315;699;706;645;696;577;501;
16788316;677;717;636;591;489;591;
16788317;737;668;699;743;644;580;
16788318;584;722;617;510;745;695;
16788319;705;730;744;545;594;699;
16788320;499;570;671;517;505;530;
16788321;673;555;674;749;667;734;
16788322;580;744;695;738;689;545;
16788323;674;643;592;601;747;561;
16788324;663;497;502;475;518;589;
16788325;483;654;527;683;616;617;
16788326;525;490;667;614;626;648;
16788327;502;521;675;563;586;645;
16788328;507;740;692;745;596;482;
16788329;723;570;665;738;496;655;
16788330;537;609;619;644;706;577;
16788331;548;654;494;609;725;734;
16788332;677;506;613;564;669;708;
16788333;525;631;609;734;489;710;
16788334;669;688;584;486;704;664;
16788335;522;539;546;528;560;648;
16788336;644;487;477;680;700;629;
16788337;535;533;618;568;693;703;
16788338;722;699;746;551;657;574;
16788339;688;555;665;628;701;540;
16788340;725;720;574;637;526;533;
16788341;494;614;686;647;488;542;
16788342;742;546;493;711;611;688;
16788343;535;552;518;528;536;482;
16788344;498;587;529;494;638;590;
16788345;695;746;566;722;735;677;
16788346;690;511;512;569;608;515;
16788347;594;570;606;587;501;710;
16788348;739;560;743;537;642;615;
16788349;744;726;499;741;644;637;
16788350;569;741;566;559;475;575;
16788351;706;694;676;732;551;624;
16788352;671;481;659;671;747;614;
16788353;596;580;675;741;570;554;
16788354;598;680;508;696;705;569;
16788355;546;481;690;578;509;643;
16788356;581;725;549;679;655;561;
16788357;544;595;624;579;651;497;
16788358;725;665;681;510;697;497;
16788359;705;544;628;584;607;666;
16788360;720;584;496;732;712;675;
16788361;653;702;579;481;494;716;
16788362;688;595;602;710;736;716;
16788363;551;503;480;614;580;729;
16788364;630;665;630;737;539;688;
16788365;650;655;686;702;512;594;
16788366;688;652;636;720;688;595;
16788367;560;489;530;681;534;643;
16788368;631;692;722;609;704;577;
16788369;746;555;728;650;717;601;
16788370;670;620;701;479;573;644;
16788371;721;719;674;670;645;562;
16788372;664;713;618;527;664;714;
16788373;736;631;625;587;534;592;
16788374;628;511;663;689;714;592;
16788375;719;490;521;738;540;596;
16788376;672;528;709;633;614;643;
16788377;692;518;511;519;483;575;
16788378;743;601;533;728;507;647;
16788379;588;593;602;520;491;486;
16788380;641;528;498;585;606;533;
16788381;563;565;584;735;627;608;
16788382;624;649;541;666;582;614;
16788383;613;491;484;489;655;657;
16788384;539;623;605;748;662;530;
16788385;655;538;670;545;551;617;
16788386;725;687;484;498;585;570;
16788387;533;740;680;496;561;701;
16788388;713;600;628;480;654;541;
16788389;612;498;491;683;518;587;
16788390;630;712;621;740;648;671;
16788391;574;627;563;479;622;543;
16788392;740;737;502;694;490;555;
16788393;496;685;669;727;566;610;
16788394;640;577;490;486;744;647;
16788395;682;710;494;577;566;575;
16788396;665;683;577;723;502;655;
16788397;600;697;631;688;694;559;
16788398;550;668;523;574;504;748;
16788399;610;625;686;592;715;641;
16788400;651;722;645;552;610;479;
16788401;732;666;667;558;481;604;
16788402;562;559;658;729;497;617;
16788403;695;630;665;573;502;634;
16788404;654;556;674;720;695;681;
16788405;699;671;698;581;482;580;
16788406;690;537;741;721;715;735;
16788407;534;701;565;708;716;728;
16788408;672;649;727;748;748;511;
16788409;662;711;596;534;583;601;
16788410;629;679;726;688;677;701;
16788411;544;585;743;642;537;480;
16788412;626;570;742;573;660;588;
16788413;667;722;573;716;648;516;
16788414;588;679;620;680;611;695;
16788415;694;577;541;706;705;722;
16788416;715;703;546;681;646;485;
16788417;713;612;571;643;656;687;
16788418;719;480;738;479;621;490;
16788419;631;622;659;524;506;562;
16788420;506;736;509;628;629;636;
16788421;654;548;725;617;742;659;
16788422;563;620;618;649;480;634;
16788423;563;614;679;713;635;549;
16788424;700;746;548;557;540;646;
16788425;607;724;483;613;649;615;
16788426;678;693;706;639;719;493;
16788427;587;522;743;737;668;709;
16788428;604;604;703;662;538;644;
16788429;488;535;622;544;744;582;
16788430;712;743;552;592;672;611;
16788431;733;480;736;708;579;524;
16788432;513;586;557;654;529;503;
16788433;603;630;651;489;598;526;
16788434;648;523;495;707;502;481;
16788435;687;636;627;506;509;740;
16788436;612;720;661;727;618;481;
16788437;628;634;507;708;487;650;
16788438;741;630;502;723;711;515;
16788439;524;602;647;537;482;512;
16788440;614;592;748;644;682;528;
16788441;699;660;748;485;529;704;
16788442;732;586;627;709;643;497;
16788443;636;642;543;672;720;569;
16788444;564;509;552;694;533;634;
16788445;662;657;584;733;574;740;
16788446;511;533;484;543;590;542;
16788447;645;568;676;485;704;639;
16788448;657;732;619;577;729;654;
16788449;544;557;729;509;689;685;
16788450;482;550;737;525;693;723;
16788451;707;559;702;643;561;527;
16788452;633;580;491;532;582;648;
16788453;521;649;715;505;599;684;
16788454;552;744;622;540;545;569;
16788455;555;521;745;705;634;556;
16788456;737;668;747;601;550;722;
16788457;694;742;523;491;698;575;
16788458;680;743;566;574;696;607;
16788459;687;721;731;682;535;624;
16788460;534;725;588;504;693;508;
16788461;572;742;584;505;744;575;
16788462;712;480;560;746;573;610;
16788463;619;748;690;648;616;686;
16788464;651;622;593;490;644;544;
16788465;562;704;645;577;700;480;
16788466;744;601;715;562;608;565;
16788467;736;560;673;735;603;491;
16788468;622;694;492;736;702;518;
16788469;537;554;643;488;611;485;
16788470;613;480;591;687;715;728;
16788471;602;724;744;681;494;749;
16788472;681;581;575;617;550;544;
16788473;581;599;483;743;686;493;
16788474;485;538;593;529;541;652;
16788475;733;584;743;646;609;521;
16788476;640;533;577;623;524;635;
16788477;592;493;573;651;577;603;
16788478;519;637;499;476;482;529;
16788479;733;700;490;737;600;689;
16788480;669;660;711;653;579;719;
16788481;691;671;712;663;719;663;
16788482;485;574;742;597;638;650;
16788483;548;579;737;645;640;629;
16788484;697;517;517;562;594;521;
16788485;496;610;730;490;699;606;
16788486;684;632;519;746;537;567;
16788487;562;657;523;644;524;655;
16788488;704;551;564;490;680;589;
16788489;642;631;597;670;747;555;
16788490;731;713;663;746;577;577;
16788491;719;643;496;516;516;564;
16788492;729;559;632;697;736;531;
16788493;502;539;594;702;672;643;
16788494;510;746;477;525;544;644;
16788495;485;598;564;681;507;570;
16788496;540;628;653;540;655;700;
16788497;490;681;517;533;647;727;
16788498;578;645;549;688;580;700;
16788499;592;618;508;538;630;725;
16788500;538;562;700;632;640;596;
16788501;614;518;748;703;698;713;
16788502;628;712;521;702;574;611;
16788503;479;630;556;624;591;714;
16788504;590;723;715;741;623;700;
16788505;494;618;651;629;562;516;
16788506;478;692;592;614;568;551;
16788507;620;723;622;744;604;504;
16788508;612;487;642;600;596;705;
16788509;706;642;589;515;647;657;
16788510;589;683;530;521;644;671;
16788511;510;515;564;674;690;508;
16788512;690;635;598;499;589;523;
16788513;563;710;655;631;672;572;
16788514;604;587;632;523;730;506;
16788515;565;590;573;711;545;690;
16788516;747;581;487;621;628;699;
16788517;648;621;605;584;718;586;
16788518;725;591;587;535;615;693;
16788519;732;566;520;491;537;598;
16788520;483;663;553;518;734;480;
16788521;570;531;505;587;531;652;
16788522;686;716;639;584;581;638;
16788523;638;518;534;645;727;716;
16788524;624;646;677;649;559;666;
16788525;477;700;515;727;669;625;
16788526;652;489;604;644;667;635;
16788527;565;581;538;567;634;541;
16788528;484;479;635;579;696;587;
16788529;528;513;713;570;519;697;
16788530;552;510;745;564;529;603;
16788531;587;626;632;529;578;482;
16788532;596;634;694;518;748;646;
16788533;645;744;711;675;545;591;
16788534;719;716;660;630;477;549;
16788535;487;599;487;588;693;630;
16788536;596;719;555;612;668;605;
16788537;582;581;608;621;689;584;
16788538;693;695;551;723;722;552;
16788539;680;524;617;695;702;502;
16788540;571;537;558;641;678;579;
16788541;562;700;583;618;550;677;
16788542;636;574;700;617;714;642;
16788543;640;745;726;715;497;665;
16788544;575;512;512;663;696;533;
16788545;594;632;566;513;571;609;
16788546;536;749;570;703;522;477;
16788547;588;555;492;660;700;600;
16788548;648;598;599;572;487;516;
16788549;738;611;720;660;674;568;
16788550;610;571;500;590;673;562;
16788551;523;614;672;479;641;732;
16788552;503;556;618;620;598;736;
16788553;498;625;498;585;561;745;
16788554;577;623;666;653;665;703;
16788555;692;689;498;663;577;548;
16788556;692;555;577;661;620;600;
16788557;570;708;476;642;478;708;
16788558;593;485;606;702;658;557;
16788559;549;478;620;557;670;734;
16788560;631;723;621;720;555;704;
16788561;532;578;701;573;682;509;
16788562;667;715;565;480;536;475;
16788563;526;564;475;603;525;502;
16788564;711;563;746;675;640;604;
16788565;621;605;662;736;699;742;
16788566;747;512;568;503;676;625;
16788567;488;573;591;603;696;663;
16788568;509;519;657;547;556;689;
16788569;692;567;569;587;685;743;
16788570;566;478;645;587;634;716;
16788571;534;512;486;542;680;507;
16788572;693;630;660;629;611;598;
16788573;706;510;559;733;533;736;
16788574;585;512;707;658;576;532;
16788575;496;589;689;547;560;513;
16788576;720;712;718;594;630;693;
16788577;596;697;707;553;722;699;
16788578;630;588;708;560;477;691;
16788579;714;584;707;541;670;499;
16788580;606;606;623;522;599;655;
16788581;524;578;669;486;597;573;
16788582;676;564;547;572;544;699;
16788583;628;715;627;708;549;730;
16788584;625;688;506;513;737;493;
16788585;721;624;646;544;644;729;
16788586;732;732;746;749;499;687;
16788587;684;639;707;682;748;624;
16788588;518;716;615;540;683;585;
16788589;733;665;616;707;552;547;
16788590;619;627;615;545;506;500;
16788591;556;617;676;537;640;511;
16788592;625;715;650;725;702;680;
16788593;562;516;728;739;657;555;
16788594;650;617;643;562;716;646;
16788595;747;641;599;627;615;685;
16788596;657;592;734;643;724;688;
16788597;584;648;484;613;582;683;
16788598;665;581;547;497;708;525;
16788599;698;690;636;749;739;581;
16788600;570;686;682;517;745;581;
16788601;484;699;731;530;627;593;
16788602;668;517;667;484;715;611;
16788603;482;573;525;699;541;727;
16788604;649;733;723;580;531;559;
16788605;724;608;618;611;539;540;
16788606;503;629;533;735;713;648;
16788607;634;571;535;565;485;735;
16788608;688;636;660;737;551;748;
16788609;712;646;544;692;477;541;
16788610;529;480;480;567;553;492;
16788611;583;520;664;552;664;528;
16788612;522;552;535;508;571;672;
16788613;577;644;676;490;720;484;
16788614;542;567;706;709;574;600;
16788615;545;561;661;707;613;722;
16788616;639;686;614;485;490;598;
16788617;625;587;630;489;686;617;
16788618;642;515;584;582;526;619;
16788619;653;709;518;740;573;643;
16788620;714;645;682;671;659;632;
16788621;673;721;527;548;670;475;
16788622;698;664;581;693;579;640;
16788623;746;607;614;601;585;709;
16788624;498;719;557;748;694;507;
16788625;602;480;681;696;609;693;
16788626;655;488;716;728;650;674;
16788627;552;630;648;539;637;717;
16788628;595;595;576;732;598;497;
16788629;549;505;671;611;543;734;
16788630;646;475;520;485;697;497;
16788631;549;678;588;502;741;517;
16788632;705;484;481;528;684;672;
16788633;590;517;670;649;519;630;
16788634;681;641;505;748;705;581;
16788635;739;701;483;603;533;709;
16788636;627;590;492;576;661;646;
16788637;482;553;478;603;688;582;
16788638;502;598;543;742;669;684;
16788639;557;655;494;643;705;673;
16788640;497;591;719;721;503;595;
16788641;632;525;721;738;569;621;
16788642;735;638;548;625;669;511;
16788643;669;521;582;542;734;622;
16788644;641;576;709;519;534;525;
16788645;642;532;477;542;718;499;
16788646;622;611;515;694;667;602;
16788647;708;715;593;484;724;644;
16788648;485;639;483;590;581;606;
16788649;546;705;706;546;549;540;
16788650;627;616;565;586;733;482;
16788651;478;488;572;649;530;515;
16788652;506;683;696;533;577;585;
16788653;530;674;489;736;692;614;
16788654;554;727;595;570;735;731;
16788655;616;647;662;735;699;565;
16788656;745;485;637;738;628;703;
16788657;737;694;727;647;500;569;
16788658;644;732;553;624;588;579;
16788659;490;673;557;679;591;613;
16788660;625;548;540;579;633;745;
16788661;639;630;542;718;708;676;
16788662;728;500;506;649;682;726;
16788663;743;570;746;736;677;617;
16788664;647;506;499;736;534;584;
16788665;702;681;511;726;709;730;
16788666;573;520;697;720;726;511;
16788667;595;738;740;479;646;730;
16788668;665;545;716;570;595;655;
16788669;677;507;602;479;507;680;
16788670;508;616;501;592;498;626;
16788671;654;668;529;540;556;508;
16788672;544;581;586;724;668;692;
16788673;481;532;712;653;705;721;
16788674;528;717;652;503;656;570;
16788675;691;647;707;616;664;730;
16788676;722;596;593;689;619;486;
16788677;519;580;690;543;650;539;
16788678;564;507;699;721;492;482;
16788679;494;698;675;665;522;731;
16788680;599;603;515;563;663;690;
16788681;703;708;514;724;491;478;
16788682;548;541;531;734;606;656;
16788683;643;545;566;700;613;586;
16788684;482;748;482;643;492;626;
16788685;577;588;618;575;596;748;
16788686;708;724;556;632;620;746;
16788687;693;527;559;604;731;495;
16788688;724;685;598;708;589;571;
16788689;500;603;673;557;729;669;
16788690;588;666;484;589;614;688;
16788691;571;659;646;538;620;650;
16788692;619;535;723;595;587;522;
16788693;568;680;528;488;638;721;
16788694;726;681;693;613;684;476;
16788695;608;584;510;628;693;643;
16788696;663;541;628;677;679;572;
16788697;560;708;606;644;611;557;
16788698;562;514;640;511;529;606;
16788699;690;497;581;655;594;595;
16788700;737;590;726;729;584;524;
16788701;532;632;667;693;670;641;
16788702;705;704;612;656;581;595;
16788703;496;548;498;613;493;512;
16788704;545;491;686;609;483;660;
16788705;601;591;631;580;700;539;
16788706;618;477;642;572;731;648;
16788707;609;482;729;625;644;612;
16788708;738;634;522;537;544;595;
16788709;741;641;706;605;552;637;
16788710;738;517;513;519;699;687;
16788711;735;518;585;658;478;613;
16788712;623;573;630;664;587;738;
16788713;729;694;580;736;495;738;
16788714;477;511;733;541;741;720;
16788715;710;647;605;682;726;724;
16788716;612;605;555;642;668;546;
16788717;657;723;514;735;485;546;
16788718;739;601;491;689;483;688;
16788719;665;570;490;704;547;735;
16788720;628;589;527;478;707;580;
16788721;638;504;654;704;695;569;
16788722;626;679;584;570;698;499;
16788723;617;626;714;724;531;679;
16788724;596;668;571;670;665;747;
16788725;646;658;633;692;739;489;
16788726;475;528;703;575;579;476;
16788727;618;749;544;744;518;477;
16788728;748;533;746;482;514;718;
16788729;620;552;692;579;702;487;
16788730;572;554;648;629;629;550;
16788731;571;475;715;565;523;558;
16788732;657;564;704;698;503;515;
16788733;547;559;722;476;676;688;
16788734;532;629;677;696;512;525;
16788735;686;653;711;565;617;749;
16788736;519;622;666;670;741;480;
16788737;629;699;562;568;631;594;
16788738;475;494;607;591;588;652;
16788739;578;680;518;599;512;674;
16788740;576;681;550;654;692;591;
16788741;647;641;583;710;670;524;
16788742;499;513;653;704;602;735;
16788743;713;621;648;728;624;523;
16788744;509;745;732;673;493;604;
16788745;644;540;725;552;614;665;
16788746;602;716;571;627;666;659;
16788747;729;656;651;633;577;686;
16788748;664;517;475;479;607;657;
16788749;679;582;591;683;580;612;
16788750;611;475;703;632;572;749;
16788751;665;554;543;520;526;519;
16788752;683;563;634;698;520;500;
16788753;746;663;691;601;532;654;
16788754;618;518;638;723;681;504;
16788755;734;530;559;558;579;577;
16788756;712;744;533;710;665;501;
16788757;509;673;678;600;700;505;
16788758;633;735;662;577;738;683;
16788759;659;495;748;590;508;568;
16788760;631;727;617;636;570;611;
16788761;581;540;622;557;679;629;
16788762;719;724;483;694;571;678;
16788763;653;559;534;483;492;688;
16788764;543;697;591;568;485;665;
16788765;546;548;522;672;523;519;
16788766;559;600;513;555;528;487;
16788767;672;671;619;662;562;497;
16788768;491;631;593;541;572;733;
16788769;484;508;588;570;602;635;
16788770;544;719;530;731;553;620;
16788771;740;606;630;699;634;569;
16788772;550;732;596;749;494;681;
16788773;555;739;483;487;651;484;
16788774;693;597;679;638;519;598;
16788775;661;713;713;674;587;601;
16788776;588;560;484;527;511;745;
16788777;729;703;743;709;703;627;
16788778;628;741;658;565;664;603;
16788779;631;711;497;588;542;639;
16788780;662;497;560;504;651;485;
16788781;673;479;536;526;561;729;
16788782;674;656;670;536;682;613;
16788783;695;664;577;525;602;667;
16788784;521;732;653;483;675;585;
16788785;521;745;541;644;616;624;
16788786;636;701;655;562;643;656;
16788787;641;724;668;538;505;626;
16788788;659;475;657;623;556;528;
16788789;485;505;701;699;584;747;
16788790;707;531;632;558;545;659;
16788791;616;525;582;541;636;567;
16788792;545;528;656;570;576;512;
16788793;476;577;498;487;669;493;
16788794;706;598;701;605;560;617;
16788795;662;636;527;650;543;631;
16788796;719;599;529;500;641;728;
16788797;639;620;735;733;704;632;
16788798;488;676;475;632;591;588;
16788799;587;630;476;638;641;529;
16788800;670;686;584;586;669;586;
16788801;564;645;500;561;494;483;
16788802;679;519;689;627;676;628;
16788803;640;745;478;551;600;580;
16788804;486;723;487;749;506;527;
16788805;511;743;532;535;727;568;
16788806;621;503;518;481;612;721;
16788807;591;518;582;602;483;710;
16788808;577;717;529;608;487;746;
16788809;591;608;645;494;658;707;
16788810;600;726;677;597;720;673;
16788811;644;678;539;694;534;663;
16788812;536;616;706;687;615;653;
16788813;603;547;684;635;495;609;
16788814;484;594;739;509;660;491;
16788815;595;555;513;672;527;688;
16788816;702;748;538;703;692;656;
16788817;656;573;507;725;705;585;
16788818;484;505;532;507;544;673;
16788819;724;745;551;629;704;607;
16788820;721;635;741;600;718;747;
16788821;526;643;594;711;541;523;
16788822;749;628;544;498;619;616;
16788823;475;500;476;737;594;616;
16788824;477;667;696;743;589;568;
16788825;688;578;591;512;559;591;
16788826;735;486;510;496;664;611;
16788827;594;644;544;690;735;606;
16788828;605;498;504;505;731;635;
16788829;723;500;710;687;627;500;
16788830;543;503;540;513;732;643;
16788831;577;708;567;735;607;571;
16788832;492;499;557;611;544;722;
16788833;597;740;504;627;592;478;
16788834;492;536;702;637;640;640;
16788835;559;730;587;632;644;515;
16788836;744;698;700;704;665;600;
16788837;624;651;722;627;483;526;
16788838;554;529;518;485;586;485;
16788839;575;542;652;551;536;484;
16788840;490;653;627;644;619;724;
16788841;502;670;712;521;583;652;
16788842;698;709;610;559;680;548;
16788843;640;483;539;540;494;603;
16788844;513;671;586;655;540;653;
16788845;635;676;487;606;622;689;
16788846;701;489;589;660;494;486;
16788847;741;699;682;637;677;527;
16788848;508;718;611;567;719;514;
16788849;581;610;636;702;644;543;
16788850;716;476;629;568;600;615;
16788851;644;728;711;540;749;585;
16788852;658;569;720;680;540;721;
16788853;614;673;651;476;583;693;
16788854;742;476;587;610;489;685;
16788855;645;656;707;735;632;714;
16788856;553;553;565;679;538;618;
16788857;676;633;574;701;482;587;
16788858;490;678;646;515;748;590;
16788859;670;514;653;491;493;665;
16788860;731;573;653;488;575;632;
16788861;657;650;594;571;490;506;
16788862;669;505;743;573;719;652;
16788863;561;719;697;571;637;665;
16788864;538;536;594;648;495;492;
16788865;728;669;580;595;548;700;
16788866;523;577;698;564;489;504;
16788867;718;491;565;665;666;704;
16788868;582;582;638;583;575;536;
16788869;581;515;717;578;673;731;
16788870;519;657;727;742;722;592;
16788871;569;726;719;608;746;533;
16788872;520;705;726;732;531;738;
16788873;639;607;601;672;707;640;
16788874;535;734;516;477;579;563;
16788875;508;638;586;508;738;709;
16788876;734;695;624;535;692;746;
16788877;490;691;677;742;477;584;
16788878;621;484;479;496;729;592;
16788879;541;636;661;621;489;556;
16788880;630;583;559;533;658;559;
16788881;628;581;661;490;503;519;
16788882;721;732;583;589;605;740;
16788883;486;573;683;713;696;498;
16788884;633;584;533;646;677;601;
16788885;673;576;520;707;587;524;
16788886;657;590;715;667;480;547;
16788887;547;539;593;507;634;542;
16788888;673;491;652;636;726;593;
16788889;617;555;615;652;658;566;
16788890;523;585;497;621;628;632;
16788891;541;605;698;733;706;624;
16788892;602;600;571;502;583;721;
16788893;676;652;492;619;642;511;
16788894;475;589;512;526;607;617;
16788895;636;521;512;502;680;712;
16788896;497;598;645;737;498;550;
16788897;615;520;524;480;558;494;
16788898;682;562;547;622;697;566;
16788899;542;667;593;592;691;602;
16788900;585;635;484;709;746;730;
16788901;744;738;508;574;619;508;
16788902;584;584;724;554;477;723;
16788903;501;490;669;480;553;586;
16788904;594;538;726;672;534;563;
16788905;555;623;481;498;647;592;
16788906;699;566;499;651;547;609;
16788907;701;685;660;714;596;584;
16788908;722;731;486;698;719;712;
16788909;556;494;703;509;591;749;
16788910;725;518;587;532;595;515;
16788911;630;700;504;744;615;559;
16788912;547;591;669;624;584;595;
16788913;582;496;628;738;719;715;
16788914;510;498;531;517;610;587;
16788915;663;747;613;608;728;503;
16788916;540;659;533;742;504;495;
16788917;585;597;626;708;494;648;
16788918;500;479;714;553;695;692;
16788919;518;643;630;591;602;706;
16788920;477;570;481;559;608;635;
16788921;704;619;668;707;676;741;
16788922;531;606;503;636;632;639;
16788923;736;501;564;639;602;697;
16788924;589;522;491;604;608;574;
16788925;582;659;554;698;726;738;
16788926;632;687;626;500;727;548;
16788927;650;606;669;543;516;639;
16788928;706;688;749;714;578;514;
16788929;504;526;483;736;731;657;
16788930;622;729;701;617;488;608;
16788931;739;616;708;567;579;627;
16788932;688;672;540;606;531;636;
16788933;672;703;661;611;532;745;
16788934;619;671;595;594;743;556;
16788935;633;539;625;590;626;649;
16788936;706;514;547;640;548;646;
16788937;634;634;603;568;711;584;
16788938;607;743;634;555;712;648;
16788939;704;584;617;727;538;544;
16788940;542;627;565;701;650;614;
16788941;501;644;707;684;660;652;
16788942;477;730;683;563;562;731;
16788943;494;648;633;616;612;679;
16788944;488;706;650;656;574;599;
16788945;646;595;538;699;641;535;
16788946;735;567;629;533;486;577;
16788947;678;591;659;610;678;689;
16788948;706;651;613;480;654;547;
16788949;640;489;590;668;522;479;
16788950;515;577;517;586;723;716;
16788951;507;667;497;594;532;670;
16788952;559;618;476;740;493;684;
16788953;710;673;683;553;569;748;
16788954;568;491;654;500;639;649;
16788955;603;478;701;570;535;640;
16788956;629;699;489;698;625;568;
16788957;608;620;596;632;530;699;
16788958;731;509;735;574;727;600;
16788959;628;495;527;511;685;615;
16788960;691;620;745;618;480;604;
16788961;526;649;637;547;587;606;
16788962;664;684;723;571;593;648;
16788963;622;623;478;621;693;687;
16788964;509;692;732;642;597;496;
16788965;716;732;684;598;571;709;
16788966;711;633;615;489;733;579;
16788967;571;657;493;569;579;591;
16788968;647;601;641;590;716;573;
16788969;630;606;643;705;494;693;
16788970;667;674;599;652;647;623;
16788971;726;509;565;480;674;577;
16788972;667;699;581;687;512;563;
16788973;500;749;490;674;607;613;
16788974;668;622;505;621;583;539;
16788975;597;567;597;546;613;568;
16788976;704;608;543;541;545;552;
16788977;679;499;501;705;646;743;
16788978;695;669;557;546;492;514;
16788979;587;627;526;511;715;603;
16788980;533;727;740;681;525;551;
16788981;599;735;538;663;606;516;
16788982;703;675;557;628;526;614;
16788983;564;534;625;623;628;663;
16788984;688;670;723;663;727;729;
16788985;545;615;540;572;505;611;
16788986;667;699;617;608;733;565;
16788987;578;610;713;668;640;679;
16788988;523;487;606;640;574;660;
16788989;724;524;560;509;612;642;
16788990;566;533;538;679;511;721;
16788991;703;737;737;581;505;538;
